Date,Sales
2020-09-30,7.531450773345078
2020-10-01,2.599398662466836
2020-10-02,9.847078926859911
2020-10-03,8.564442201086951
2020-10-04,4.603602498540793
2020-10-05,7.992199050032923
2020-10-06,5.758077670657763
2020-10-07,8.296640534029047
2020-10-08,11.087061415412212
2020-10-09,15.756786527113505
2020-10-10,1.6908527394601354
2020-10-11,18.601250623568628
2020-10-12,-1.7652845222464144
2020-10-13,7.298207548121676
2020-10-14,11.063595179328814
2020-10-15,9.5947310790642
2020-10-16,5.146911243526562
2020-10-17,7.293296388942671
2020-10-18,5.945249800512805
2020-10-19,5.5426110523274055
2020-10-20,12.819443871107667
2020-10-21,10.441311370954223
2020-10-22,5.2792715162893895
2020-10-23,13.332171582470176
2020-10-24,10.463771028586564
2020-10-25,13.087414273985294
2020-10-26,12.269786903509509
2020-10-27,5.077894331058982
2020-10-28,6.525856676885419
2020-10-29,13.169765528922397
2020-10-30,12.59430413873859
2020-10-31,9.549695606170957
2020-11-01,10.355161717347515
2020-11-02,16.27371520750246
2020-11-03,7.046917903585656
2020-11-04,12.862136806575668
2020-11-05,9.24002462946392
2020-11-06,9.28935407872179
2020-11-07,16.00082132339466
2020-11-08,14.765570382851825
2020-11-09,14.839932135048855
2020-11-10,17.43598549295966
2020-11-11,11.152098109679535
2020-11-12,14.597578226084604
2020-11-13,9.779427494242178
2020-11-14,13.09672014660637
2020-11-15,10.972444532741088
2020-11-16,12.257519842118345
2020-11-17,14.899778002893097
2020-11-18,7.9863782037223565
2020-11-19,22.69490526449766
2020-11-20,7.360329810918796
2020-11-21,6.478843516200659
2020-11-22,18.50159373240673
2020-11-23,16.832448878252457
2020-11-24,16.15963358551615
2020-11-25,16.347423441920373
2020-11-26,13.312844463265208
2020-11-27,9.057868161579568
2020-11-28,14.094861486544533
2020-11-29,10.503323040016808
2020-11-30,18.939574160074557
2020-12-01,13.505039782670357
2020-12-02,10.290655066934347
2020-12-03,12.99044479503529
2020-12-04,16.842637826576745
2020-12-05,12.14129254335252
2020-12-06,11.032030489195357
2020-12-07,16.54602191882448
2020-12-08,16.73806180680617
2020-12-09,13.165298968210212
2020-12-10,13.532704784391237
2020-12-11,17.237075485367594
2020-12-12,9.026333730384248
2020-12-13,9.420318196622821
2020-12-14,13.057201140274188
2020-12-15,15.77482650171614
2020-12-16,18.590045972718556
2020-12-17,24.606491780852636
2020-12-18,21.712918602406795
2020-12-19,16.82049522820899
2020-12-20,17.72128199904041
2020-12-21,13.000449132256453
2020-12-22,18.11777077092948
2020-12-23,16.964741002074874
2020-12-24,20.2197315307791
2020-12-25,14.668444746120192
2020-12-26,21.600098282461534
2020-12-27,26.866081255893793
2020-12-28,18.857810804661252
2020-12-29,21.609547973719295
2020-12-30,23.251189136723237
2020-12-31,17.993897640570815
2021-01-01,21.319993230884396
2021-01-02,20.461972640684372
2021-01-03,21.086768945798603
2021-01-04,16.932564389841747
2021-01-05,21.119185160039038
2021-01-06,23.685391992345423
2021-01-07,28.64957930988654
2021-01-08,26.388319933750456
2021-01-09,32.55557583666634
2021-01-10,18.15016623011425
2021-01-11,26.545240145049526
2021-01-12,23.296522150665616
2021-01-13,33.52439417969165
2021-01-14,18.728797877119355
2021-01-15,18.765882644367572
2021-01-16,20.1609745125045
2021-01-17,12.731099131914586
2021-01-18,20.913587823090584
2021-01-19,19.937581254360627
2021-01-20,24.67514313380162
2021-01-21,25.820883566402927
2021-01-22,33.68083935101355
2021-01-23,29.238890239667683
2021-01-24,21.78789586032305
2021-01-25,20.364794176230696
2021-01-26,27.49968055016012
2021-01-27,18.62085340969815
2021-01-28,34.559919825971505
2021-01-29,31.47905955270952
2021-01-30,23.413795049295423
2021-01-31,17.370351861559797
2021-02-01,32.88023027324969
2021-02-02,25.71146207816099
2021-02-03,32.64494154085857
2021-02-04,18.65378337852838
2021-02-05,23.79742898963215
2021-02-06,26.98718399833553
2021-02-07,27.360767560385924
2021-02-08,25.03863327769738
2021-02-09,30.564463081598166
2021-02-10,22.271481134669713
2021-02-11,27.055133688823158
2021-02-12,28.523996538669763
2021-02-13,30.648201294585206
2021-02-14,31.785534373289686
2021-02-15,22.753629736231133
2021-02-16,20.85354076215772
2021-02-17,35.05762283228307
2021-02-18,30.47375669028816
2021-02-19,25.210488415701484
2021-02-20,36.847168420424595
2021-02-21,29.805989216418617
2021-02-22,35.257997282407445
2021-02-23,29.830655343591825
2021-02-24,39.92597952955204
2021-02-25,38.525716320582625
2021-02-26,28.62852935687914
2021-02-27,34.853079907006965
2021-02-28,33.3414890193654
2021-03-01,37.07463298685813
2021-03-02,25.52117912110777
2021-03-03,33.887804488420926
2021-03-04,35.85882493094184
2021-03-05,21.879540690014156
2021-03-06,24.860838051001778
2021-03-07,20.68219641730804
2021-03-08,29.62986214798671
2021-03-09,34.66043785477628
2021-03-10,38.67761305517621
2021-03-11,31.626654409506205
2021-03-12,39.48684378672747
2021-03-13,24.528059322922996
2021-03-14,22.99365296617576
2021-03-15,31.312007031709932
2021-03-16,33.586419603967485
2021-03-17,31.576117416899997
2021-03-18,21.473017759411576
2021-03-19,31.432390655530124
2021-03-20,25.420519474176135
2021-03-21,35.353208268784094
2021-03-22,33.896907480196944
2021-03-23,27.42067083476884
2021-03-24,29.603962966929785
2021-03-25,26.927524347748264
2021-03-26,31.957550705861326
2021-03-27,37.09106594753962
2021-03-28,27.428181143239453
2021-03-29,34.91554569325445
2021-03-30,29.77956818491819
2021-03-31,28.499074283144722
2021-04-01,31.95790628252062
2021-04-02,27.343502919655982
2021-04-03,29.775161485617115
2021-04-04,26.574750158659516
2021-04-05,42.40553699926326
2021-04-06,32.773043763701715
2021-04-07,29.109959817619387
2021-04-08,33.68739955319457
2021-04-09,32.06182915860369
2021-04-10,31.52165393205455
2021-04-11,35.697438287526666
2021-04-12,36.411324617981556
2021-04-13,29.965548986621435
2021-04-14,29.73032937159343
2021-04-15,31.222635809299522
2021-04-16,21.073881595603815
2021-04-17,24.9902570239638
2021-04-18,39.38045361668463
2021-04-19,40.74794990367389
2021-04-20,31.252134232476813
2021-04-21,35.351492139594
2021-04-22,33.99355738635693
2021-04-23,47.797533763614894
2021-04-24,37.9640694503367
2021-04-25,31.68693323469696
2021-04-26,27.506426289720856
2021-04-27,24.20680587401378
2021-04-28,33.208587799013976
2021-04-29,28.359093472476157
2021-04-30,24.976524724623697
2021-05-01,28.799267259031275
2021-05-02,26.566147015851804
2021-05-03,40.34879288655972
2021-05-04,36.25794963225049
2021-05-05,31.744049121849866
2021-05-06,39.115317476209775
2021-05-07,32.03167410749178
2021-05-08,27.265227771636628
2021-05-09,39.111695599516906
2021-05-10,34.112692604826876
2021-05-11,26.15165073792854
2021-05-12,30.303631093651777
2021-05-13,26.792412624834657
2021-05-14,24.16945433037661
2021-05-15,35.6250934155094
2021-05-16,40.44987973637055
2021-05-17,23.816422889510324
2021-05-18,33.52848037013086
2021-05-19,27.362740427243217
2021-05-20,28.08062816166802
2021-05-21,27.452607649526648
2021-05-22,25.991004242870677
2021-05-23,30.44804450486056
2021-05-24,25.943300897030152
2021-05-25,31.341127500874457
2021-05-26,29.62666197567905
2021-05-27,28.57037970498518
2021-05-28,25.112868834441734
2021-05-29,26.65073951338676
2021-05-30,33.19384565184401
2021-05-31,31.802196149650303
2021-06-01,24.289025472108836
2021-06-02,29.551169420150845
2021-06-03,32.687708775789375
2021-06-04,20.458615871943497
2021-06-05,31.395961408144355
2021-06-06,25.23825446798001
2021-06-07,31.275320054409693
2021-06-08,24.475771367413728
2021-06-09,19.136230792552677
2021-06-10,19.89038402199146
2021-06-11,28.134904024397805
2021-06-12,29.05845075551025
2021-06-13,23.10263796876774
2021-06-14,30.680638431827266
2021-06-15,19.042651646126817
2021-06-16,26.88159839979692
2021-06-17,21.01788053202448
2021-06-18,23.6740131495967
2021-06-19,27.02973675755538
2021-06-20,22.34959357836533
2021-06-21,24.587216903229784
2021-06-22,31.399260202854634
2021-06-23,23.340655909254245
2021-06-24,30.260462882796737
2021-06-25,20.28997360614803
2021-06-26,28.443703456241565
2021-06-27,32.85842022439127
2021-06-28,13.14801986206258
2021-06-29,21.377252902007996
2021-06-30,28.102449147763085
2021-07-01,24.057144408534935
2021-07-02,26.78335802810665
2021-07-03,21.762985554560537
2021-07-04,25.07121975800414
2021-07-05,23.71537146034058
2021-07-06,30.188333187197294
2021-07-07,25.477421649840938
2021-07-08,25.74950543093989
2021-07-09,21.858612846916657
2021-07-10,21.336853622767567
2021-07-11,21.46941290411947
2021-07-12,25.462266087512578
2021-07-13,21.243417191113615
2021-07-14,24.656130883508773
2021-07-15,33.4438103046197
2021-07-16,27.28266198632172
2021-07-17,21.15788494612731
2021-07-18,28.655817653348116
2021-07-19,20.47194699695187
2021-07-20,12.185156229820972
2021-07-21,17.199730198510146
2021-07-22,12.751561103779833
2021-07-23,20.2143363683862
2021-07-24,21.931450600072505
2021-07-25,30.090119411250107
2021-07-26,23.212310157376937
2021-07-27,20.353124093246457
2021-07-28,25.467867459672775
2021-07-29,10.138681177410241
2021-07-30,22.24729963161242
2021-07-31,24.79981807643012
2021-08-01,13.430267074999204
2021-08-02,26.421160004506262
2021-08-03,22.275592514756863
2021-08-04,18.388964264267567
2021-08-05,23.513222185881723
2021-08-06,31.588344349704773
2021-08-07,21.03147875236775
2021-08-08,21.252259559526433
2021-08-09,17.60514402321346
2021-08-10,15.545341787539613
2021-08-11,23.840720991451487
2021-08-12,15.305003599734684
2021-08-13,19.841576105605476
2021-08-14,16.995759493322065
2021-08-15,21.681264942053975
2021-08-16,20.85904976782873
2021-08-17,24.284903187269606
2021-08-18,16.455712327875094
2021-08-19,17.567172338334867
2021-08-20,13.935677529330027
2021-08-21,16.523209215549638
2021-08-22,20.548620955663452
2021-08-23,22.366800696823187
2021-08-24,13.893098165943254
2021-08-25,22.776380822250367
2021-08-26,25.133356724771083
2021-08-27,20.351577734358862
2021-08-28,27.60006673435739
2021-08-29,14.281303156978911
2021-08-30,11.863641772246016
2021-08-31,9.13251172155484
2021-09-01,25.448089877202015
2021-09-02,21.18403500915823
2021-09-03,17.581229446550058
2021-09-04,19.20857351192125
2021-09-05,12.133517288206484
2021-09-06,29.944631405361147
2021-09-07,18.319584717775353
2021-09-08,18.180779079860663
2021-09-09,21.225703398154764
2021-09-10,19.967739545044324
2021-09-11,18.650712797080494
2021-09-12,13.550313292514744
2021-09-13,19.83423044951251
2021-09-14,26.864040202913166
2021-09-15,24.160887895818334
2021-09-16,25.382445713915246
2021-09-17,14.84602732278634
2021-09-18,12.442555323890264
2021-09-19,16.753010674827678
2021-09-20,17.654838493698442
2021-09-21,22.84435280504521
2021-09-22,8.911174921705243
2021-09-23,25.024282190245238
2021-09-24,16.592460507581592
2021-09-25,15.25700729268058
2021-09-26,12.342752119856092
2021-09-27,9.143805305989835
2021-09-28,21.55171329820581
2021-09-29,17.823181823588993
2021-09-30,11.030480969541873
2021-10-01,11.03154805738851
2021-10-02,15.857638059092915
2021-10-03,25.914251349666568
2021-10-04,16.30673012751674
2021-10-05,10.127473859492298
2021-10-06,16.455930334536845
2021-10-07,16.365435959034453
2021-10-08,4.291974828099116
2021-10-09,17.555228113797682
2021-10-10,16.725257582550988
2021-10-11,21.417115574354384
2021-10-12,27.239934950092824
2021-10-13,23.689958171038377
2021-10-14,16.777565694131777
2021-10-15,12.657142196680683
2021-10-16,31.127207858878833
2021-10-17,18.629999810801483
2021-10-18,18.479900933371695
2021-10-19,18.368809401498446
2021-10-20,19.561857189841817
2021-10-21,17.934431881509273
2021-10-22,15.875509458191482
2021-10-23,16.09987749910196
2021-10-24,18.76350707312352
2021-10-25,16.305979824121664
2021-10-26,15.557413780505623
2021-10-27,19.755020524128824
2021-10-28,18.051875790765983
2021-10-29,26.95326244621953
2021-10-30,6.2876037696062035
2021-10-31,25.111737835604004
2021-11-01,25.998950763291756
2021-11-02,9.518439566519584
2021-11-03,18.291336877363058
2021-11-04,18.269445570746512
2021-11-05,13.21342941804428
2021-11-06,16.488676656903515
2021-11-07,14.954057836129557
2021-11-08,29.399840855029787
2021-11-09,25.450775920782966
2021-11-10,27.266366932158803
2021-11-11,24.655439221731918
2021-11-12,15.542554513523639
2021-11-13,18.70815994581058
2021-11-14,23.92276119030374
2021-11-15,15.51252076011978
2021-11-16,25.337532168016693
2021-11-17,20.722365884917846
2021-11-18,20.20337758214173
2021-11-19,25.787768727087816
2021-11-20,24.611733275847495
2021-11-21,20.744955751043918
2021-11-22,28.507688381727625
2021-11-23,17.46881877043828
2021-11-24,26.118712534976684
2021-11-25,26.17120218544089
2021-11-26,21.82634613092982
2021-11-27,25.17480513021931
2021-11-28,17.460270813649387
2021-11-29,28.50926669361187
2021-11-30,23.139464810770846
2021-12-01,21.626711587585845
2021-12-02,29.663187180081344
2021-12-03,21.07565555058645
2021-12-04,17.73567407338082
2021-12-05,17.176769439752874
2021-12-06,28.173182223755703
2021-12-07,18.925439098883494
2021-12-08,34.28719986118438
2021-12-09,15.290367805647248
2021-12-10,34.37017815393303
2021-12-11,27.1319131345925
2021-12-12,25.783189878518904
2021-12-13,23.73304163446084
2021-12-14,28.645102818296706
2021-12-15,26.653888748151132
2021-12-16,32.55201755481113
2021-12-17,27.80084893941506
2021-12-18,28.176129293706083
2021-12-19,25.802126816956843
2021-12-20,27.5316349199485
2021-12-21,29.552104799905788
2021-12-22,19.6594944876083
2021-12-23,21.66710708614699
2021-12-24,32.322459199202214
2021-12-25,29.658926654521512
2021-12-26,28.08344902949226
2021-12-27,29.29455635620786
2021-12-28,31.139520073753893
2021-12-29,26.90219096167778
2021-12-30,25.908945551156098
2021-12-31,30.979226275488404
2022-01-01,25.307666933757147
2022-01-02,32.440274415347744
2022-01-03,22.085470431865232
2022-01-04,35.9433914957473
2022-01-05,33.35962170080953
2022-01-06,32.47554920768754
2022-01-07,36.30731619063889
2022-01-08,39.919338025637295
2022-01-09,36.8615138741992
2022-01-10,22.78253288789627
2022-01-11,25.78575212776762
2022-01-12,29.255719233495448
2022-01-13,32.705834764657446
2022-01-14,35.35858440624072
2022-01-15,29.33577278950412
2022-01-16,34.09177156210998
2022-01-17,29.573663091697
2022-01-18,30.484773916534646
2022-01-19,26.699939077887997
2022-01-20,29.30700797086606
2022-01-21,27.353680659435458
2022-01-22,29.42061889004745
2022-01-23,39.754980031776626
2022-01-24,29.925419694475348
2022-01-25,48.01877785715943
2022-01-26,37.50667419703203
2022-01-27,36.14620006327573
2022-01-28,31.110837095793666
2022-01-29,39.083408346148026
2022-01-30,32.881484178630075
2022-01-31,36.546073580240986
2022-02-01,48.911291093766586
2022-02-02,35.80386180580083
2022-02-03,42.202226612419636
2022-02-04,33.110039546870766
2022-02-05,36.6193616519162
2022-02-06,45.81496867792216
2022-02-07,33.99102930262337
2022-02-08,46.35120342507823
2022-02-09,40.98897309713805
2022-02-10,34.79724940211135
2022-02-11,40.92906980920722
2022-02-12,42.78529062824392
2022-02-13,41.18505693537744
2022-02-14,30.376336383392943
2022-02-15,34.741154316296125
2022-02-16,37.2865184380783
2022-02-17,38.2970715772903
2022-02-18,41.915547118143586
2022-02-19,39.841426103150525
2022-02-20,32.41468674926147
2022-02-21,41.12860529998413
2022-02-22,42.41444008850743
2022-02-23,42.29201517619648
2022-02-24,45.026143532915206
2022-02-25,43.91862288111112
2022-02-26,42.16925049541669
2022-02-27,39.644396594941945
2022-02-28,31.809804603859696
2022-03-01,42.37956629485931
2022-03-02,41.38423485982385
2022-03-03,41.81544137440559
2022-03-04,34.18295961759236
2022-03-05,35.26795542008842
2022-03-06,46.04289488099516
2022-03-07,40.680581536825265
2022-03-08,44.38439980707262
2022-03-09,41.21431845644879
2022-03-10,41.3146084921748
2022-03-11,45.94759953728732
2022-03-12,38.76354241778414
2022-03-13,41.909170498702366
2022-03-14,39.199188719426324
2022-03-15,39.41726438903145
2022-03-16,40.12023174192775
2022-03-17,42.85026001553902
2022-03-18,39.416485151293564
2022-03-19,48.156771480961666
2022-03-20,37.469830465602875
2022-03-21,41.0704873038271
2022-03-22,39.865260958341814
2022-03-23,49.35495918817428
2022-03-24,43.156071436171125
2022-03-25,47.3828146545362
2022-03-26,34.843144327042324
2022-03-27,43.65060567437972
2022-03-28,46.804965353034355
2022-03-29,42.806733062042355
2022-03-30,47.75825815210715
2022-03-31,39.87699619395458
2022-04-01,49.53979528322131
2022-04-02,54.014205149849104
2022-04-03,40.729215210154734
2022-04-04,40.3366270145999
2022-04-05,49.84883372026982
2022-04-06,50.49458673249663
2022-04-07,39.99428722181597
2022-04-08,40.516565914044165
2022-04-09,41.2145463627553
2022-04-10,35.90424937454928
2022-04-11,38.03334505488855
2022-04-12,37.60308223398469
2022-04-13,38.77906689915344
2022-04-14,42.435996137882924
2022-04-15,43.768967957740344
2022-04-16,50.33598988335213
2022-04-17,37.57444213126261
2022-04-18,47.467694271844934
2022-04-19,41.45316711503993
2022-04-20,42.24999588199654
2022-04-21,45.84280478514819
2022-04-22,36.823696505827755
2022-04-23,44.315178452258955
2022-04-24,43.19845593422909
2022-04-25,44.78877751214153
2022-04-26,43.72997171226208
2022-04-27,54.515538174856104
2022-04-28,39.00256969842128
2022-04-29,39.48586242388859
2022-04-30,38.972090640488254
2022-05-01,39.25474608444264
2022-05-02,38.786951397391185
2022-05-03,47.85816736673467
2022-05-04,48.95227208745252
2022-05-05,38.93018085968557
2022-05-06,37.55381891623851
2022-05-07,44.00191035118571
2022-05-08,38.81053355687309
2022-05-09,44.66073430194619
2022-05-10,42.43275749066009
2022-05-11,33.759160934574666
2022-05-12,48.99285049072012
2022-05-13,50.149892257236054
2022-05-14,38.01950953277636
2022-05-15,39.055697878171266
2022-05-16,42.332123487644424
2022-05-17,42.48154470854116
2022-05-18,44.00635555004216
2022-05-19,50.66697596668411
2022-05-20,39.631518943021256
2022-05-21,36.42309104802874
2022-05-22,33.41436195119713
2022-05-23,36.55078616542684
2022-05-24,39.93241661471636
2022-05-25,48.96163268956421
2022-05-26,37.28979602774389
2022-05-27,40.884059697511724
2022-05-28,39.56857266428596
2022-05-29,45.476562533468865
2022-05-30,52.05155165208334
2022-05-31,36.6432663469268
2022-06-01,36.72960448351049
2022-06-02,44.27531227835007
2022-06-03,42.340230607061976
2022-06-04,48.03917890623053
2022-06-05,41.59880137287451
2022-06-06,36.75491280877395
2022-06-07,41.37560086490545
2022-06-08,43.835585053040866
2022-06-09,42.2630522018621
2022-06-10,40.56446636694377
2022-06-11,43.227852739036685
2022-06-12,43.60631619913121
2022-06-13,44.53501604947742
2022-06-14,40.73122557588861
2022-06-15,36.51466155588735
2022-06-16,37.94556582520012
2022-06-17,43.10550636337855
2022-06-18,32.84851533367133
2022-06-19,38.636109945337815
2022-06-20,34.68496634314829
2022-06-21,36.65371873905301
2022-06-22,42.76005546981894
2022-06-23,37.18061059696951
2022-06-24,36.31418506325178
2022-06-25,29.139227174536536
2022-06-26,39.52595039680126
2022-06-27,38.877998026807155
2022-06-28,46.32251597922635
2022-06-29,33.82283800459538
2022-06-30,36.31284015018009
2022-07-01,36.31928975730369
2022-07-02,42.814895060067485
2022-07-03,34.30643382620489
2022-07-04,36.033378449491344
2022-07-05,37.53324018588368
2022-07-06,35.282468494680046
2022-07-07,31.973149360582227
2022-07-08,35.031942085055434
2022-07-09,39.28615642682786
2022-07-10,28.64230824607473
2022-07-11,34.29705221395198
2022-07-12,29.989401300925238
2022-07-13,39.32357273983914
2022-07-14,25.59132207510784
2022-07-15,30.272197075034576
2022-07-16,34.81309784448587
2022-07-17,40.615622753138226
2022-07-18,32.32099673716347
2022-07-19,29.73632622859364
